ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,CITY,REGION,STATE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
840919,40-64,male,majority,20-29y,high school,upper class,0.5153144644286148,,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sports car,6,0.0,3,0.0
917715,16-25,male,minority,0-9y,high school,working class,0.4636783095824608,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,1.0
102787,40-64,female,majority,20-29y,high school,middle class,0.6249859920749561,no,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,1,,4,0.0
736705,40-64,female,majority,20-29y,high school,upper class,0.5983665773949153,no,after 2015,no,no,95404,santa rosa,west,california,15000.0,sedan,3,,0,0.0
894809,26-39,female,majority,10-19y,high school,middle class,0.6059139584387855,yes,before 2015,no,yes,95404,santa rosa,west,california,,,0,,0,0.0
572200,40-64,female,majority,20-29y,high school,upper class,0.5558708125526728,no,before 2015,no,no,32765,oviedo,south,florida,11000.0,,3,,1,0.0
254017,40-64,female,minority,20-29y,university,upper class,0.5986280742743376,yes,after 2015,yes,no,32765,oviedo,south,florida,8000.0,,3,,0,0.0
446717,65+,male,majority,30y+,high school,upper class,0.5937567451172041,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,2,,4,0.0
383222,16-25,male,majority,0-9y,university,middle class,0.3502694027084785,,after 2015,no,yes,95404,santa rosa,west,california,,,0,,0,0.0
603,26-39,female,minority,10-19y,none,poverty,,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sports car,1,0.0,0,0.0
323834,40-64,male,majority,10-19y,high school,upper class,0.2877153322616216,yes,after 2015,no,yes,32765,oviedo,south,florida,11000.0,,2,,2,1.0
792189,40-64,female,majority,20-29y,none,middle class,0.5895170538383978,yes,after 2015,no,yes,32765,oviedo,south,florida,14000.0,,1,,0,0.0
898565,16-25,female,majority,0-9y,university,middle class,0.6091693713156574,yes,before 2015,no,no,95404,santa rosa,west,california,17000.0,sedan,0,0.0,0,0.0
200777,65+,male,majority,10-19y,university,upper class,0.6457550060669115,yes,after 2015,yes,yes,32765,oviedo,south,florida,9000.0,,2,,0,0.0
878774,26-39,female,majority,0-9y,none,poverty,,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,0,,0,0.0
267329,65+,female,majority,10-19y,high school,upper class,0.5423841707891541,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,1,,2,0.0
524391,26-39,male,minority,10-19y,high school,poverty,0.4742852584320764,yes,before 2015,no,no,95404,santa rosa,west,california,12000.0,sports car,1,,3,0.0
25415,16-25,male,minority,0-9y,none,poverty,0.2550047453401925,no,before 2015,no,yes,32765,oviedo,south,,10000.0,,0,,0,1.0
461865,26-39,female,majority,10-19y,none,working class,0.5869521215796324,yes,before 2015,yes,yes,32765,oviedo,south,,8000.0,,2,,1,0.0
489044,16-25,male,majority,0-9y,university,working class,0.3801157582629854,yes,before 2015,no,no,95404,santa rosa,west,,17000.0,,0,,0,1.0
434035,26-39,male,majority,0-9y,university,middle class,,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,0,,0,1.0
614546,65+,female,majority,20-29y,university,upper class,0.6236973075026354,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,1,,1,0.0
835797,40-64,female,minority,20-29y,none,working class,0.5730940318096671,no,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,3,,1,0.0
710627,26-39,male,majority,10-19y,university,middle class,0.5392829793820492,no,before 2015,no,no,95404,santa rosa,west,california,18000.0,,1,,0,1.0
668461,26-39,male,majority,10-19y,high school,working class,0.3422896888247775,no,before 2015,no,yes,92101,san diego,west,california,10000.0,,1,,1,1.0
365540,65+,female,majority,10-19y,university,upper class,0.8590012411373771,yes,after 2015,no,no,95404,santa rosa,west,california,15000.0,,1,,0,0.0
226825,26-39,male,majority,10-19y,high school,working class,0.4300932167127807,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,1,,1,0.0
714599,65+,male,majority,0-9y,university,upper class,0.6281501079631089,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,,0,1.0
639868,16-25,female,majority,0-9y,high school,poverty,0.5161185977136185,,before 2015,no,no,95404,santa rosa,west,california,16000.0,,0,,0,1.0
317838,40-64,male,majority,10-19y,university,upper class,0.618652049923338,yes,before 2015,yes,yes,95404,santa rosa,west,california,,sedan,1,,1,0.0
609588,65+,male,majority,30y+,university,middle class,0.5002666804669273,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,5,0.0,8,0.0
682324,40-64,female,majority,20-29y,university,upper class,0.504290459103591,yes,before 2015,yes,no,32765,oviedo,south,,9000.0,,6,,1,0.0
646277,26-39,female,majority,10-19y,university,working class,0.4548048427285145,yes,before 2015,no,yes,92101,san diego,west,california,13000.0,,2,,0,1.0
906621,26-39,female,majority,10-19y,high school,upper class,0.7203766079759821,,after 2015,no,no,95404,santa rosa,west,california,17000.0,,1,,0,0.0
587020,16-25,male,majority,0-9y,university,working class,0.4326820822013205,yes,before 2015,no,no,95404,santa rosa,west,california,14000.0,,0,,0,1.0
298614,16-25,male,majority,0-9y,university,poverty,0.4636031614256214,no,before 2015,no,no,32765,oviedo,south,florida,13000.0,,0,,0,1.0
737180,65+,male,minority,30y+,university,upper class,0.598755524847606,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,4,,8,0.0
981486,16-25,male,majority,0-9y,high school,working class,0.4469064435298361,no,before 2015,no,no,95404,santa rosa,west,california,,,0,,0,1.0
630758,40-64,male,majority,20-29y,university,upper class,0.6114484647581202,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,2,,0,0.0
896224,65+,female,minority,30y+,high school,upper class,0.661958533171895,yes,after 2015,no,yes,95404,santa rosa,west,california,15000.0,,4,,2,0.0
540542,65+,female,majority,30y+,high school,middle class,0.5185590908783487,yes,before 2015,no,no,32765,oviedo,south,florida,13000.0,,2,,0,1.0
332300,16-25,female,majority,0-9y,high school,working class,0.6075106301070271,no,before 2015,yes,no,92101,san diego,west,california,9000.0,,0,,0,1.0
214421,65+,male,majority,30y+,high school,upper class,0.7188924365059262,yes,before 2015,yes,yes,32765,oviedo,south,florida,12000.0,sedan,11,,5,0.0
625951,65+,male,majority,30y+,university,upper class,0.6007006392815524,yes,after 2015,no,yes,95404,santa rosa,west,california,16000.0,,7,,3,0.0
240838,40-64,male,majority,20-29y,university,upper class,0.5726102177818728,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,,2,,4,0.0
631928,40-64,male,majority,20-29y,none,poverty,0.4087056107983309,no,before 2015,no,yes,95404,santa rosa,west,california,16000.0,sedan,1,,3,0.0
699611,16-25,male,majority,0-9y,high school,working class,,yes,before 2015,no,yes,92101,san diego,west,california,,,0,,0,1.0
769117,26-39,male,majority,0-9y,university,middle class,0.4895382002631103,no,before 2015,no,no,95404,santa rosa,west,california,15000.0,,0,,0,0.0
531938,26-39,female,majority,10-19y,university,middle class,0.6883543989986876,no,after 2015,no,no,95404,santa rosa,west,california,,sports car,2,,1,0.0
132306,26-39,male,majority,10-19y,university,upper class,,no,after 2015,no,no,95404,santa rosa,west,california,17000.0,,2,,2,0.0
283429,65+,male,majority,10-19y,none,working class,0.4196906972513701,yes,before 2015,yes,yes,32765,oviedo,south,florida,10000.0,sedan,3,,0,0.0
944057,16-25,male,majority,0-9y,none,poverty,0.2915625919498569,no,before 2015,no,yes,32765,oviedo,south,florida,9000.0,sedan,0,0.0,0,1.0
834676,40-64,female,majority,20-29y,none,upper class,0.6795108153975999,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,1,,2,0.0
138861,26-39,male,minority,0-9y,high school,middle class,0.463003266668667,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,0,,0,1.0
9627,26-39,male,minority,10-19y,high school,upper class,0.5578239717960888,yes,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,,1,,2,0.0
45398,26-39,female,majority,10-19y,high school,working class,0.4138204352537412,yes,before 2015,no,no,32765,oviedo,south,,,sedan,2,1.0,0,1.0
362036,26-39,female,majority,10-19y,none,working class,0.5172340131467813,no,before 2015,no,yes,32765,oviedo,south,florida,9000.0,sedan,1,0.0,1,0.0
649444,26-39,female,majority,0-9y,university,upper class,0.6441370891244694,yes,after 2015,yes,no,95404,santa rosa,west,california,12000.0,,0,,0,0.0
5017,65+,male,majority,20-29y,high school,upper class,0.5826338974357931,yes,before 2015,yes,yes,92101,san diego,west,california,9000.0,,4,,1,0.0
683202,65+,male,minority,10-19y,high school,upper class,0.679535593605594,yes,after 2015,yes,yes,95404,santa rosa,west,,,,2,,1,0.0
702804,40-64,male,majority,20-29y,university,upper class,0.737481662297617,yes,before 2015,no,no,95404,santa rosa,west,california,11000.0,sedan,2,0.0,7,0.0
437952,40-64,female,majority,0-9y,university,upper class,0.5416312774019474,yes,before 2015,yes,yes,95404,santa rosa,west,california,8000.0,sedan,0,,0,0.0
712953,16-25,female,majority,0-9y,university,upper class,0.6257021054108537,yes,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
329742,16-25,female,majority,0-9y,high school,poverty,0.321625427740078,no,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,0.0,0,1.0
399727,65+,male,majority,30y+,none,working class,0.3461614426192039,yes,before 2015,no,yes,32765,oviedo,south,florida,,sedan,8,,2,0.0
764405,26-39,male,majority,10-19y,high school,working class,,no,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,2,,1,1.0
77566,26-39,female,majority,10-19y,university,middle class,0.6094742693422459,no,before 2015,no,no,95404,santa rosa,west,california,,,0,,1,1.0
866929,26-39,female,majority,0-9y,university,upper class,0.6026477596586622,yes,before 2015,yes,no,32765,oviedo,south,florida,11000.0,,0,,0,1.0
225143,40-64,male,majority,20-29y,university,upper class,0.6150681575582413,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,,1,,3,0.0
394664,26-39,male,majority,10-19y,none,poverty,0.1961267039783941,no,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,2,,1,0.0
207812,65+,male,majority,30y+,high school,upper class,0.6302280018895937,yes,after 2015,no,yes,32765,oviedo,south,florida,7000.0,sports car,16,0.0,3,0.0
734171,16-25,female,majority,0-9y,none,poverty,0.3054392923725627,no,before 2015,no,no,32765,oviedo,south,florida,11000.0,,0,,0,1.0
673153,26-39,male,majority,10-19y,high school,poverty,0.3435642316265703,no,before 2015,no,yes,32765,oviedo,south,florida,11000.0,sedan,5,0.0,2,1.0
564497,40-64,female,minority,20-29y,high school,middle class,0.5523185354505107,no,after 2015,no,yes,32765,oviedo,south,,9000.0,,5,,2,0.0
56765,26-39,female,majority,10-19y,high school,middle class,0.3347397301816484,yes,after 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,0,0.0
618970,26-39,female,majority,10-19y,high school,upper class,0.6989460331110714,yes,after 2015,no,no,32765,oviedo,south,florida,17000.0,,0,,0,0.0
580579,40-64,male,majority,20-29y,university,upper class,0.5734753967793681,,before 2015,yes,yes,92101,san diego,west,california,14000.0,sedan,4,,1,1.0
101,65+,female,majority,10-19y,university,upper class,0.4590105215668911,no,before 2015,yes,yes,92101,san diego,west,california,10000.0,,1,,0,0.0
751835,40-64,female,majority,20-29y,university,upper class,0.5541971992318356,yes,before 2015,yes,no,95404,santa rosa,west,california,10000.0,,1,,3,0.0
330506,16-25,female,majority,0-9y,high school,working class,0.4489473277904669,yes,before 2015,no,yes,21217,baltimore,south,maryland,15000.0,,0,,0,1.0
290427,16-25,female,majority,0-9y,none,middle class,0.4474047668287038,yes,before 2015,no,yes,32765,oviedo,south,florida,10000.0,sedan,0,,0,0.0
514190,40-64,female,majority,20-29y,high school,middle class,0.7025510033929494,yes,after 2015,no,yes,32765,oviedo,south,florida,11000.0,,2,,1,0.0
142916,16-25,female,majority,0-9y,high school,poverty,0.2370144655001789,no,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,0,,0,0.0
187735,40-64,male,majority,20-29y,university,upper class,0.5860322133857707,yes,before 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,1,,5,0.0
665081,16-25,female,majority,0-9y,high school,poverty,0.4109938874087053,no,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,sedan,0,0.0,0,1.0
911327,40-64,male,majority,20-29y,university,upper class,0.5360446985709163,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,3,,4,0.0
531250,65+,female,majority,20-29y,high school,upper class,0.6809375960435273,,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,4,,2,0.0
560825,40-64,male,minority,0-9y,high school,middle class,0.4752262109815828,yes,before 2015,no,no,95404,santa rosa,west,california,19000.0,,0,,0,1.0
604528,65+,male,majority,20-29y,high school,upper class,0.6814407754118865,,before 2015,no,yes,32765,oviedo,south,florida,10000.0,,5,,0,0.0
277408,26-39,male,majority,10-19y,none,middle class,0.4082714978911518,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,,1,,1,0.0
292048,16-25,female,minority,0-9y,none,poverty,0.4182087066621732,no,before 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,1.0
16431,26-39,male,majority,10-19y,high school,middle class,0.5815271754016657,yes,after 2015,no,yes,95404,santa rosa,west,california,16000.0,sedan,4,0.0,1,0.0
916137,26-39,female,majority,10-19y,high school,upper class,0.5290295051140557,no,after 2015,no,no,95404,santa rosa,west,,16000.0,,1,,1,0.0
624324,40-64,female,majority,0-9y,university,upper class,,yes,before 2015,yes,yes,32765,oviedo,south,,9000.0,,0,,0,0.0
497463,65+,female,majority,20-29y,university,upper class,0.4303924447202586,yes,before 2015,yes,yes,92101,san diego,west,california,11000.0,,3,,0,0.0
854542,40-64,female,majority,10-19y,university,upper class,0.5221190049628224,yes,after 2015,yes,yes,32765,oviedo,south,florida,9000.0,,1,,0,0.0
506115,26-39,male,majority,10-19y,none,working class,0.4877611163322501,,before 2015,yes,yes,95404,santa rosa,west,california,14000.0,,0,,4,1.0
72732,26-39,male,majority,10-19y,none,poverty,0.2586558183843642,no,before 2015,no,yes,32765,oviedo,south,florida,8000.0,,1,,1,1.0
858684,40-64,female,majority,20-29y,university,upper class,,yes,before 2015,yes,no,95404,santa rosa,west,california,11000.0,,2,,2,0.0
69924,26-39,male,minority,10-19y,none,poverty,0.1615453690910059,no,before 2015,no,no,95404,santa rosa,west,,17000.0,,2,,2,1.0
898179,65+,female,majority,30y+,high school,upper class,0.6041001478735659,,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,12,,0,0.0
494519,40-64,female,majority,0-9y,university,upper class,0.8473887350441124,yes,after 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,0,0.0
930258,26-39,male,majority,10-19y,university,middle class,0.448383125023734,no,after 2015,no,no,21217,baltimore,south,maryland,14000.0,sedan,0,0.0,0,1.0
900230,26-39,female,majority,10-19y,high school,middle class,0.5360271863656086,no,after 2015,yes,yes,32765,oviedo,south,florida,7000.0,,3,,0,0.0
880893,26-39,female,majority,10-19y,high school,upper class,0.512042917009909,yes,before 2015,yes,yes,32765,oviedo,south,,,,1,,0,0.0
512929,65+,male,majority,30y+,university,upper class,0.5198680132761865,yes,after 2015,yes,yes,32765,oviedo,south,florida,5000.0,,12,,7,0.0
24255,65+,male,majority,30y+,high school,upper class,0.6222449132769979,yes,after 2015,yes,yes,95404,santa rosa,west,,8000.0,,4,,4,0.0
175117,40-64,female,majority,20-29y,university,upper class,0.4165222280131299,yes,before 2015,no,yes,95404,santa rosa,west,california,12000.0,,1,,1,0.0
509213,65+,male,majority,20-29y,university,upper class,0.5922982170441012,yes,after 2015,no,yes,32765,oviedo,south,florida,,,4,,0,0.0
30424,40-64,male,minority,20-29y,none,middle class,0.5053905994161536,yes,before 2015,yes,yes,95404,santa rosa,west,california,7000.0,,3,,1,0.0
576125,65+,male,majority,30y+,high school,upper class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,3,,7,0.0
449844,65+,female,majority,10-19y,university,upper class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,1,,0,0.0
849354,26-39,male,majority,10-19y,high school,working class,,yes,before 2015,yes,no,32765,oviedo,south,florida,11000.0,,1,,0,0.0
364544,26-39,male,majority,0-9y,high school,working class,0.3911383064250576,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,sedan,0,0.0,0,1.0
618802,26-39,male,majority,0-9y,high school,upper class,0.6452732829908605,no,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,,0,,0,1.0
408939,26-39,male,majority,10-19y,university,middle class,0.5302592448700141,yes,after 2015,yes,yes,32765,oviedo,south,,9000.0,,5,,1,0.0
940603,40-64,female,majority,20-29y,none,middle class,0.4924103959378574,,before 2015,no,yes,95404,santa rosa,,california,12000.0,,1,,1,0.0
354689,16-25,female,majority,0-9y,high school,working class,0.4145847394995623,no,after 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,0,1.0
740592,26-39,male,majority,10-19y,high school,middle class,0.4441140482434208,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sports car,2,0.0,0,0.0
123150,65+,female,majority,30y+,university,upper class,0.5432644167719921,yes,after 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,4,2.0,1,0.0
564890,40-64,female,majority,10-19y,none,working class,,yes,before 2015,no,yes,32765,oviedo,south,florida,10000.0,,2,,1,0.0
299429,26-39,female,majority,0-9y,university,upper class,,yes,after 2015,no,yes,95404,santa rosa,west,california,,sedan,0,,0,0.0
949426,26-39,male,majority,10-19y,high school,middle class,0.5221769112250697,yes,after 2015,yes,yes,95404,santa rosa,west,,12000.0,,0,,0,0.0
455304,40-64,male,majority,10-19y,high school,middle class,0.5062116529171277,no,before 2015,yes,no,95404,santa rosa,west,california,11000.0,,3,,1,0.0
513675,65+,male,majority,30y+,high school,upper class,0.6487467867282103,yes,before 2015,yes,yes,32765,oviedo,south,florida,6000.0,,13,,3,0.0
617387,26-39,male,majority,10-19y,high school,middle class,0.4069958243881594,yes,before 2015,no,no,95404,santa rosa,west,california,16000.0,sedan,0,0.0,1,0.0
436863,16-25,male,majority,0-9y,high school,working class,0.5022869533930133,no,before 2015,yes,no,95404,santa rosa,west,,12000.0,,0,,0,1.0
227991,26-39,male,majority,0-9y,university,middle class,,no,before 2015,no,yes,21217,baltimore,south,maryland,,,0,,0,1.0
677307,26-39,female,majority,0-9y,high school,middle class,0.5532659078456234,no,before 2015,no,yes,95404,santa rosa,west,california,11000.0,sedan,0,0.0,0,1.0
5656,40-64,male,majority,20-29y,university,upper class,0.6521572894862243,yes,after 2015,yes,yes,95404,santa rosa,west,,,sedan,6,0.0,2,0.0
818173,40-64,male,majority,20-29y,university,upper class,0.7557590484416451,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,2,,2,0.0
62863,65+,male,majority,20-29y,university,upper class,0.5000459869796376,yes,before 2015,yes,yes,95404,santa rosa,west,,12000.0,sedan,2,0.0,6,0.0
143410,40-64,female,majority,20-29y,university,middle class,0.5993749214349967,no,before 2015,no,no,95404,santa rosa,west,california,18000.0,sedan,0,,2,0.0
795527,26-39,female,majority,10-19y,high school,working class,0.3646300364441638,no,before 2015,yes,yes,32765,oviedo,south,,7000.0,,1,,0,1.0
513598,40-64,male,majority,20-29y,university,upper class,0.6051303442238017,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,sedan,3,,2,0.0
373533,65+,female,majority,20-29y,high school,upper class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,12000.0,,2,,2,0.0
121496,40-64,male,majority,0-9y,none,middle class,0.5491989032257741,yes,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,sedan,0,0.0,0,0.0
368915,16-25,male,majority,0-9y,high school,working class,0.4005849078660153,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,sedan,0,,0,1.0
309619,40-64,male,majority,10-19y,university,middle class,,no,after 2015,yes,no,95404,santa rosa,west,california,16000.0,,1,,0,1.0
348146,26-39,female,majority,10-19y,none,poverty,0.2565912745042664,no,before 2015,no,no,95404,santa rosa,west,california,12000.0,,0,,2,1.0
847312,26-39,male,majority,10-19y,university,upper class,0.680928917443575,yes,before 2015,yes,no,95404,santa rosa,west,california,12000.0,sedan,1,2.0,1,0.0
268799,26-39,male,majority,10-19y,high school,middle class,0.4741973179165643,yes,before 2015,no,yes,32765,oviedo,south,florida,9000.0,sedan,2,1.0,0,1.0
440272,40-64,male,majority,20-29y,university,upper class,0.6027630963241031,yes,before 2015,no,yes,32765,oviedo,south,florida,10000.0,sedan,8,0.0,3,0.0
196570,40-64,female,majority,10-19y,university,upper class,0.7819530183027448,,after 2015,yes,yes,95404,santa rosa,west,california,16000.0,,3,,0,0.0
402571,26-39,female,majority,10-19y,university,working class,,no,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,1,,4,0.0
463229,26-39,female,majority,10-19y,high school,poverty,0.4272678792680286,no,before 2015,yes,no,92101,san diego,west,california,9000.0,sedan,1,,0,1.0
297854,40-64,male,majority,20-29y,high school,upper class,0.6867141058386899,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,9,0.0,2,0.0
975718,40-64,female,majority,0-9y,university,upper class,0.4840149273174377,,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,0,,0,0.0
488658,40-64,female,majority,20-29y,university,upper class,0.6257870416277221,yes,before 2015,no,yes,95404,santa rosa,west,california,13000.0,,0,,2,0.0
320313,26-39,female,majority,10-19y,high school,upper class,0.5957149581490123,yes,before 2015,yes,yes,95404,santa rosa,west,california,7000.0,sedan,2,,2,0.0
323129,40-64,male,majority,0-9y,high school,upper class,0.6809131865092295,,after 2015,no,yes,95404,santa rosa,west,california,11000.0,,0,,0,0.0
642860,26-39,male,majority,10-19y,high school,working class,0.3065518093256519,no,before 2015,no,no,95404,santa rosa,west,california,18000.0,,0,,0,0.0
445056,26-39,male,majority,10-19y,university,upper class,0.5893790042775761,yes,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,2,,1,0.0
531284,40-64,male,majority,20-29y,university,upper class,0.6016258241392335,yes,before 2015,no,yes,95404,santa rosa,west,california,,sedan,2,2.0,1,0.0
662855,65+,female,majority,0-9y,university,upper class,0.6563498838978089,,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,sedan,0,0.0,0,0.0
881496,26-39,female,majority,10-19y,none,middle class,0.61535406879528,,before 2015,yes,yes,95404,santa rosa,west,california,15000.0,,0,,1,0.0
845655,65+,male,majority,30y+,university,upper class,0.6519123625904758,yes,after 2015,yes,yes,95404,santa rosa,west,california,13000.0,sedan,5,1.0,6,0.0
519751,16-25,male,minority,0-9y,none,poverty,0.2950906798001347,no,before 2015,no,no,92101,san diego,west,california,14000.0,sedan,0,,0,1.0
745325,65+,female,majority,0-9y,high school,upper class,0.6112652567938774,yes,after 2015,yes,yes,95404,santa rosa,west,california,,,0,,0,0.0
518073,40-64,male,majority,20-29y,university,upper class,0.4746294315462082,no,after 2015,yes,yes,95404,santa rosa,west,california,7000.0,,8,,7,0.0
214281,26-39,male,majority,10-19y,none,poverty,0.0953870936940878,yes,before 2015,no,no,95404,santa rosa,west,california,15000.0,sedan,2,1.0,2,1.0
828111,16-25,male,majority,0-9y,none,poverty,0.4138170668973727,yes,before 2015,no,yes,95404,santa rosa,west,california,10000.0,sedan,0,,0,1.0
466025,65+,female,majority,30y+,high school,upper class,0.6809852539465225,yes,after 2015,yes,yes,95404,santa rosa,west,california,12000.0,,3,,6,0.0
639084,26-39,male,majority,0-9y,university,upper class,0.6764783850579369,yes,before 2015,no,yes,32765,oviedo,south,,13000.0,sedan,0,,0,0.0
461923,26-39,male,majority,10-19y,university,working class,,no,before 2015,yes,no,95404,santa rosa,west,california,15000.0,sedan,1,0.0,1,0.0
897135,26-39,male,majority,0-9y,high school,middle class,0.4033846274374489,no,before 2015,yes,yes,95404,santa rosa,west,california,9000.0,,0,,0,1.0
235726,26-39,female,majority,0-9y,university,upper class,0.7040031235458382,yes,after 2015,yes,yes,32765,oviedo,south,florida,10000.0,,0,,0,0.0
682225,26-39,male,majority,0-9y,university,upper class,0.5735410704695847,yes,before 2015,yes,yes,32765,oviedo,south,florida,9000.0,,0,,0,0.0
396326,40-64,male,majority,20-29y,none,middle class,0.4879440211154682,yes,before 2015,no,yes,95404,santa rosa,west,california,11000.0,,5,,4,0.0
866306,16-25,female,majority,0-9y,none,poverty,,,before 2015,yes,yes,32765,oviedo,south,florida,8000.0,,0,,0,0.0
155779,40-64,female,majority,20-29y,none,working class,,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,3,,0,0.0
869862,40-64,male,majority,20-29y,high school,upper class,0.6819981116362914,no,before 2015,yes,yes,32765,oviedo,south,florida,6000.0,,11,,2,1.0
947354,40-64,female,minority,20-29y,high school,working class,0.436520236197445,,before 2015,no,yes,95404,santa rosa,west,california,15000.0,,3,,2,0.0
370253,65+,female,minority,20-29y,high school,upper class,0.6719249250370957,,after 2015,yes,yes,95404,santa rosa,west,california,10000.0,,2,,5,0.0
672542,65+,male,majority,20-29y,university,upper class,0.4721412440122079,yes,before 2015,yes,yes,95404,santa rosa,west,california,11000.0,sedan,3,0.0,1,0.0
823828,40-64,female,majority,20-29y,high school,working class,0.5250591110723005,no,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,0,0.0,1,0.0
36065,16-25,male,majority,0-9y,none,poverty,0.4490141254061794,yes,before 2015,no,yes,95404,santa rosa,west,california,14000.0,,0,,0,0.0
80718,26-39,male,majority,10-19y,university,upper class,0.6227949196734675,yes,after 2015,yes,yes,95404,santa rosa,west,california,,,1,,2,0.0
825288,40-64,male,majority,10-19y,university,upper class,0.9608188278116948,yes,after 2015,no,yes,95404,santa rosa,,california,10000.0,,1,,1,0.0
414572,40-64,female,majority,20-29y,high school,upper class,0.5702790141224438,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,sedan,3,0.0,4,0.0
24396,26-39,female,majority,10-19y,high school,poverty,0.4144618670550359,,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,3,,1,0.0
329598,26-39,female,minority,0-9y,none,middle class,,no,before 2015,yes,no,95404,santa rosa,west,california,14000.0,,0,,0,1.0
603341,65+,male,majority,30y+,high school,upper class,0.6060025247092775,yes,before 2015,no,yes,95404,santa rosa,west,california,,sedan,2,0.0,4,0.0
220700,16-25,male,minority,0-9y,none,poverty,0.2956147179906796,no,before 2015,no,yes,32765,oviedo,south,,9000.0,sports car,0,,0,1.0
447863,16-25,male,majority,0-9y,high school,middle class,,no,after 2015,no,yes,32765,oviedo,south,,12000.0,sedan,0,0.0,0,0.0
962434,26-39,male,majority,10-19y,high school,upper class,0.6012733666180051,yes,before 2015,yes,yes,95404,santa rosa,west,california,10000.0,,1,,2,0.0
634006,26-39,male,majority,10-19y,university,upper class,0.6467083588488515,,after 2015,yes,no,32765,oviedo,south,,11000.0,,6,,1,0.0
245523,40-64,female,majority,10-19y,none,working class,0.3315640659194958,yes,before 2015,yes,yes,32765,oviedo,south,,12000.0,,3,,1,0.0
556806,65+,male,majority,0-9y,high school,upper class,0.4736061159306169,yes,after 2015,yes,yes,92101,san diego,,california,12000.0,sedan,0,0.0,0,1.0
136795,26-39,male,majority,10-19y,university,upper class,0.6980053964165731,yes,before 2015,yes,yes,21217,baltimore,south,maryland,12000.0,,2,,0,1.0
